VEHICLEID,TMD_SRCE_ENTITY,DAMAGE,CNT_DAMAGE,CNT_DAMAGE_DISTINCT,CNT_LARGE_DAMAGE,DAMAGE_MAX,ROWNUM
267419,LPNL,1521.48,12,12,3,316.97,2
267999,LPDE,0,2,2,0,0,1
267999,LPDE,,0,0,0,,2
268079,LPDE,925.78,4,4,2,615.08,1
268079,LPDE,531.68,3,3,1,338.29,2
268097,LPDE,0,2,2,0,0,1
268097,LPDE,,0,0,0,,2
268136,LPNL,503.08,4,4,1,238.47,1
268136,LPNL,503.08,4,4,1,238.47,2
268209,LPDE,810.66,4,4,2,368.36,1
268209,LPDE,1317.46,4,4,2,750,2
268415,LPNL,915.48,6,6,1,279.36,1
268415,LPNL,915.48,6,6,1,279.36,2
268417,LPDE,2616.24,9,9,7,525.26,1
268417,LPDE,1463.92,9,9,3,288.89,2
268456,LPNL,0,2,2,0,0,1
268456,LPNL,0,2,2,0,0,2
269003,LPDE,1121.11,5,5,3,468.14,1
269003,LPDE,0,2,2,0,105,2
269004,LPDE,0,2,2,0,55,1
269004,LPDE,1194.33,6,6,3,488.18,2
269178,LPNL,1461.81,7,7,5,295,1
269178,LPNL,1461.81,7,7,5,295,2
269413,LPDE,0,3,3,0,0,1
269413,LPDE,295,1,1,1,295,2
269833,LPDE,2201.11,9,9,6,549.89,1
269833,LPDE,878.97,7,7,1,274.95,2
269888,LPDE,1079.29,6,6,3,401.88,1
269888,LPDE,618.57,3,3,2,241.13,2
269929,LPNL,1063.65,6,6,1,295,1
269929,LPNL,1063.65,6,6,1,295,2
269938,LPNL,1416.01,9,9,3,304.98,1
269938,LPNL,1416.01,9,9,3,304.98,2
270779,LPNL,1720.5,7,7,3,724.88,1
270779,LPNL,1720.5,7,7,3,724.88,2
270814,LPDE,326.27,3,3,1,260.7,1
270814,LPDE,261.02,2,2,1,208.56,2
270948,LPDE,2594.12,6,6,4,797.82,1
270948,LPDE,1615.44,5,5,4,638.26,2
270983,LPNL,1433.1,6,6,2,747.66,1
270983,LPNL,1433.1,6,6,2,747.66,2
270985,LPDE,1695.24,7,7,4,452.27,1
270985,LPDE,637.55,6,6,2,226.14,2
271207,LPDE,3495.48,12,12,8,573.96,1
271207,LPDE,1945.02,10,10,5,315.68,2
271294,LPNL,0,2,2,0,0,1
271294,LPNL,0,2,2,0,0,2
271404,LPDE,746.54,3,3,2,485.84,1
271404,LPDE,0.01,1,1,0,0.01,2
271526,LPDE,0,3,3,0,0,1
271526,LPDE,,0,0,0,,2
271633,LPDE,819.84,4,4,2,409.14,1
271633,LPDE,401.9,2,2,1,245.48,2
271829,LPDE,2391.52,6,6,5,696.81,1
271829,LPDE,1315.35,5,5,4,383.25,2
271868,LPNL,1416,7,7,3,417.2,1
271868,LPNL,1416,7,7,3,417.2,2
271877,LPDE,771.7,4,4,2,387.64,1
271877,LPDE,609.62,3,3,1,290.73,2
272047,LPNL,767.77,4,4,2,335.71,1
272047,LPNL,767.77,4,4,2,335.71,2
272175,LPNL,682.98,4,4,2,265.73,1
272175,LPNL,682.98,4,4,2,265.73,2
272196,LPDE,1770.56,7,7,4,595.84,1
272196,LPDE,1254.39,6,6,3,417.09,2
272234,LPNL,1021.43,5,5,3,316.43,1
272234,LPNL,1021.43,5,5,3,316.43,2
272281,LPNL,398.51,4,4,0,195,1
272281,LPNL,398.51,4,4,0,195,2
272303,LPNL,1314.06,8,8,1,612.97,1
272303,LPNL,1314.06,8,8,1,612.97,2
272324,LPNL,1189.66,7,7,2,384.3,1
272324,LPNL,1189.66,7,7,2,384.3,2
272375,LPDE,913.59,5,5,2,407.97,1
272375,LPDE,545.84,5,5,0,183.59,2
272383,LPDE,1721.64,5,5,4,752,1
272383,LPDE,860.83,4,4,1,376,2
272419,LPNL,46.01,3,3,0,45.28,1
272419,LPNL,46.01,3,3,0,45.28,2
272515,LPDE,611.01,4,4,2,350.31,1
272515,LPDE,0,2,2,1,300,2
272542,LPDE,1364.31,5,5,4,408.49,1
272542,LPDE,1091.45,4,4,4,326.79,2
272605,LPNL,904.6,6,6,2,285.21,1
272605,LPNL,904.6,6,6,2,285.21,2
272715,LPNL,436.87,5,5,0,195,1
272715,LPNL,436.87,5,5,0,195,2
272728,LPDE,1112.43,4,4,3,476.33,1
272728,LPDE,834.33,3,3,2,357.25,2
272798,LPNL,675.35,6,6,0,199.85,1
272798,LPNL,675.35,6,6,0,199.85,2
272813,LPDE,2731.09,7,7,4,1327.53,1
272813,LPDE,669.34,6,6,1,358.47,2
272838,LPDE,1234.99,5,5,3,502.8,1
272838,LPDE,741,4,4,2,301.68,2
272845,LPDE,946.81,5,5,3,349.14,1
272845,LPDE,662.79,5,5,2,244.4,2
272959,LPNL,1067.47,5,5,2,506.1,1
272959,LPNL,1067.47,5,5,2,506.1,2
273011,LPDE,497.51,3,3,2,288.94,1
273011,LPDE,1520.71,5,5,3,898.84,2
273050,LPNL,877.14,5,5,2,324.55,1
273050,LPNL,877.14,5,5,2,324.55,2
273056,LPDE,2573.07,10,10,8,423.4,1
273056,LPDE,1929.84,10,10,5,317.55,2
273215,LPNL,828.95,6,6,2,327.78,1
273215,LPNL,828.95,6,6,2,327.78,2
273225,LPDE,3428.52,8,8,7,938.96,1
273225,LPDE,1120.32,7,7,3,245.37,2
273243,LPDE,4801.51,13,13,9,1224.99,1
273243,LPDE,1240,2,2,1,1540,2
273249,LPNL,939.99,5,5,2,366.05,1
273249,LPNL,939.99,5,5,2,366.05,2
273433,LPNL,1331.83,7,7,2,523.68,1
273433,LPNL,1331.83,7,7,2,523.68,2
273486,LPNL,295,3,3,1,295,1
273486,LPNL,295,3,3,1,295,2
273592,LPDE,2605.32,7,7,5,1073.86,1
273592,LPDE,918.89,5,5,3,282.31,2
273785,LPDE,882.41,6,6,3,370.71,1
273785,LPDE,598.29,5,5,2,203.89,2
273855,LPDE,389,4,4,1,389,1
273855,LPDE,233.41,2,2,1,233.4,2
273966,LPDE,1497,6,6,3,704.42,1
273966,LPDE,918.21,5,5,2,422.65,2
273979,LPNL,592.28,4,4,1,203.93,1
273979,LPNL,592.28,4,4,1,203.93,2
273998,LPDE,0,2,2,0,0,1
273998,LPDE,,0,0,0,,2
274010,LPDE,1482.03,7,7,2,735.6,1
274010,LPDE,744.14,5,5,1,257.46,2
274044,LPDE,901.75,4,4,2,490.61,1
274044,LPDE,631.23,3,3,1,343.43,2
274128,LPDE,1983.11,7,7,5,459.53,1
274128,LPDE,886.01,6,6,3,206.79,2
274130,LPDE,2798.26,9,9,6,791.62,1
274130,LPDE,1561.55,7,7,5,435.39,2
274139,LPNL,1198.62,7,7,2,307.28,1
274139,LPNL,1198.62,7,7,2,307.28,2
274142,LPNL,1350.23,6,6,3,377.41,1
274142,LPNL,1350.23,6,6,3,377.41,2
274331,LPNL,627.76,4,4,1,284.43,1
274331,LPNL,627.76,4,4,1,284.43,2
274342,LPNL,1730.72,10,10,3,308.89,1
274342,LPNL,1730.72,10,10,3,308.89,2
274345,LPDE,1132.04,4,4,2,771.34,1
274345,LPDE,719.22,3,3,1,462.8,2
274555,LPDE,1125.75,3,3,1,1125.75,1
274555,LPDE,340,2,2,1,640,2
274579,LPDE,1878.82,6,6,4,577.5,1
274579,LPDE,939.43,5,5,3,288.75,2
274646,LPDE,5442.14,16,16,11,681.67,1
274646,LPDE,3237.73,14,14,6,900,2
274672,LPNL,358.28,3,3,0,195,1
274672,LPNL,358.28,3,3,0,195,2
274755,LPNL,1007.66,6,6,2,282.7,1
274755,LPNL,1007.66,6,6,2,282.7,2
274789,LPNL,2213.94,12,12,7,455.28,1
274789,LPNL,2213.94,12,12,7,455.28,2
274805,LPDE,2041.01,7,7,5,533.4,1
274805,LPDE,876.41,7,7,1,213.36,2
274879,LPDE,665.26,4,4,2,404.56,1
274879,LPDE,399.16,2,2,1,242.74,2
274959,LPDE,1253.32,4,4,3,633.62,1
274959,LPDE,1002.66,3,3,3,506.9,2
275001,LPNL,2014.42,4,4,2,1475,1
275001,LPNL,2014.42,4,4,2,1475,2
275024,LPDE,4644.47,13,13,10,781.4,1
275024,LPDE,2672.39,12,12,6,471.98,2
275102,LPDE,4547.66,9,9,8,1495.68,1
275102,LPDE,1373.4,8,8,4,267.51,2
275140,LPNL,1296.35,9,9,1,254.79,1
275140,LPNL,1296.35,9,9,1,254.79,2
275154,LPNL,1602.5,11,11,4,295,1
275154,LPNL,1602.5,11,11,4,295,2
275181,LPDE,1586.32,8,8,5,344.1,1
275181,LPDE,1235,2,2,1,1535,2
275220,LPDE,1022.1,5,5,2,711.4,1
275220,LPDE,681.88,4,4,1,462.41,2
275250,LPDE,2113.55,6,6,4,741.34,1
275250,LPDE,1162.46,4,4,3,407.74,2
275333,LPNL,2271.34,11,11,3,936.69,1
275333,LPNL,2271.34,11,11,3,936.69,2
275423,LPNL,30,3,3,0,30,1
275423,LPNL,30,3,3,0,30,2
275432,LPNL,1529.26,8,8,3,313.2,1
275432,LPNL,1529.26,8,8,3,313.2,2
275474,LPDE,2116.32,7,7,5,547.53,1
275474,LPDE,1145.3,5,5,3,301.14,2
275492,LPDE,3487.29,8,8,4,1490.01,1
275492,LPDE,547.02,5,5,0,153.62,2
275494,LPNL,2503.42,15,15,4,308.22,1
275494,LPNL,2503.42,15,15,4,308.22,2
275511,LPDE,150,3,3,0,150,1
275511,LPDE,0.01,1,1,0,0.01,2
275517,LPNL,1501.37,8,8,4,337.48,1
275517,LPNL,1501.37,8,8,4,337.48,2
275557,LPDE,1840.37,6,6,4,705.05,1
275557,LPDE,546.45,2,2,1,387.78,2
275567,LPDE,5018.2,16,16,11,678.18,1
275567,LPDE,2760.04,16,16,7,373,2
275654,LPNL,536.94,4,4,1,244.5,1
275654,LPNL,536.94,4,4,1,244.5,2
275661,LPNL,931.77,6,6,1,304.4,1
275661,LPNL,931.77,6,6,1,304.4,2
275703,LPDE,1256.01,6,6,4,406.18,1
275703,LPDE,753.61,4,4,2,243.71,2
275791,LPNL,1062.65,7,7,2,241.71,1
275791,LPNL,1062.65,7,7,2,241.71,2
275919,LPNL,705.73,5,5,2,216.29,1
275919,LPNL,705.73,5,5,2,216.29,2
275974,LPNL,860.75,5,5,2,286.16,1
275974,LPNL,860.75,5,5,2,286.16,2
275998,LPNL,740.69,5,5,2,233.11,1
275998,LPNL,740.69,5,5,2,233.11,2
276005,LPNL,1088.61,5,5,3,385.09,1
276005,LPNL,1088.61,5,5,3,385.09,2
276059,LPDE,518.86,4,4,2,260.7,1
276059,LPDE,337.26,2,2,0,169.46,2
276076,LPDE,1382.77,7,7,4,353.84,1
276076,LPDE,760.53,6,6,0,194.61,2
276101,LPNL,981.38,7,7,2,243.94,1
276101,LPNL,981.38,7,7,2,243.94,2
276128,LPNL,808.96,5,5,2,295.78,1
276128,LPNL,808.96,5,5,2,295.78,2
276191,LPDE,1849.27,4,4,3,1017.45,1
276191,LPDE,499.1,3,3,1,342.67,2
276383,LPDE,3868.79,11,11,8,947.3,1
276383,LPDE,1787.8,10,10,6,356.04,2
276393,LPNL,298.34,4,4,0,195,1
276393,LPNL,298.34,4,4,0,195,2
276397,LPNL,700.73,4,4,2,271.34,1
276397,LPNL,700.73,4,4,2,271.34,2
276441,LPDE,2454.77,8,8,4,1362.6,1
276441,LPDE,630.36,6,6,2,244.64,2
276447,LPDE,3078.88,10,10,8,581.35,1
276447,LPDE,1763.29,9,9,4,384.9,2
276461,LPNL,1102,6,6,2,314.06,1
276461,LPNL,1102,6,6,2,314.06,2
276510,LPNL,2700.92,14,14,4,494.43,1
276510,LPNL,2700.92,14,14,4,494.43,2
276753,LPDE,4459.35,11,11,6,1252.74,1
276753,LPDE,1411.71,6,6,3,488.91,2
276770,LPDE,934.56,6,6,3,260.7,1
276770,LPDE,623.18,4,4,0,182.49,2
276792,LPNL,432.71,4,4,0,195,1
276792,LPNL,432.71,4,4,0,195,2
276856,LPNL,719.3,5,5,1,266.47,1
276856,LPNL,719.3,5,5,1,266.47,2
276895,LPDE,1509.04,6,6,4,502.18,1
276895,LPDE,829.97,4,4,3,276.2,2
277181,LPNL,1551.26,8,8,4,290.29,1
277181,LPNL,1551.26,8,8,4,290.29,2
277402,LPNL,1607.27,10,10,2,519.98,1
277402,LPNL,1607.27,10,10,2,519.98,2
277459,LPNL,535.95,4,4,1,267.88,1
277459,LPNL,535.95,4,4,1,267.88,2
277564,LPDE,4830.89,15,15,9,801,1
277564,LPDE,2155.14,9,9,4,400.5,2
277572,LPNL,471.09,3,3,1,273.87,1
277572,LPNL,471.09,3,3,1,273.87,2
277589,LPNL,0,2,2,0,0,1
277589,LPNL,0,2,2,0,0,2
277591,LPDE,1264.51,4,4,1,1264.51,1
277591,LPDE,0.01,1,1,0,0.01,2
277654,LPDE,350,5,5,1,350,1
277654,LPDE,350.01,2,2,1,350,2
277754,LPNL,876.33,6,6,1,232.28,1
277754,LPNL,876.33,6,6,1,232.28,2
277780,LPDE,1051.08,4,4,3,579.93,1
277780,LPDE,1891.96,6,6,4,521.94,2
277819,LPDE,0,2,2,0,0,1
277819,LPDE,0.01,1,1,0,0.01,2
277842,LPNL,580.8,3,3,1,381.23,1
277842,LPNL,580.8,3,3,1,381.23,2
277849,LPNL,746.4,6,6,1,235.51,1
277849,LPNL,746.4,6,6,1,235.51,2
277947,LPDE,1102.76,5,5,3,450.21,1
277947,LPDE,661.66,3,3,2,270.13,2
277973,LPDE,356.12,6,6,0,89.03,1
277973,LPDE,,0,0,0,,2
278009,LPNL,743.81,4,4,2,318.93,1
278009,LPNL,743.81,4,4,2,318.93,2
278065,LPDE,1865.97,9,9,4,507.53,1
278065,LPDE,1053.88,5,5,3,329.89,2
278108,LPNL,1411.89,9,9,4,254.79,1
278108,LPNL,1411.89,9,9,4,254.79,2
278124,LPNL,65,3,3,0,65,1
278124,LPNL,65,3,3,0,65,2
278249,LPNL,2506.81,10,10,4,707.81,1
278249,LPNL,2506.81,10,10,4,707.81,2
278272,LPDE,1523.5,6,6,4,602.32,1
278272,LPDE,552.7,3,3,0,198.14,2
278289,LPNL,2614.77,9,9,5,739.2,1
278289,LPNL,2614.77,9,9,5,739.2,2
278300,LPNL,427.44,4,4,0,195,1
278300,LPNL,427.44,4,4,0,195,2
278301,LPDE,675.66,3,3,2,414.96,1
278301,LPDE,337.83,2,2,1,207.48,2
278303,LPNL,758.36,6,6,1,359.25,1
278303,LPNL,758.36,6,6,1,359.25,2
278518,LPDE,601.15,4,4,2,340.45,1
278518,LPDE,330.64,2,2,0,187.25,2
278534,LPNL,1232.34,6,6,3,341.1,1
278534,LPNL,1232.34,6,6,3,341.1,2
278859,LPDE,3119.82,8,8,5,1001.24,1
278859,LPDE,811.64,6,6,2,227.5,2
278933,LPNL,540.58,4,4,0,195,1
278933,LPNL,540.58,4,4,0,195,2
278935,LPDE,806.27,4,4,2,484.67,1
278935,LPDE,282.2,3,3,0,169.63,2
278952,LPNL,681.82,4,4,1,282.7,1
278952,LPNL,681.82,4,4,1,282.7,2
279026,LPDE,0,3,3,0,0,1
279026,LPDE,,0,0,0,,2
279146,LPDE,2435.61,7,7,5,645.26,1
279146,LPDE,1339.59,7,7,4,354.89,2
279238,LPDE,3394.73,9,9,8,603.19,1
279238,LPDE,2156.55,2,2,1,2156.54,2
279258,LPDE,0,2,2,0,0,1
279258,LPDE,,0,0,0,,2
279592,LPDE,6289.89,10,10,8,3316.53,1
279592,LPDE,1784.02,8,8,5,339.05,2
279676,LPDE,688.49,4,4,2,260.7,1
279676,LPDE,393.09,4,4,0,156.42,2
279933,LPDE,2330.01,5,5,4,790.95,1
279933,LPDE,1514.52,4,4,3,514.12,2
280000,LPDE,2123.54,8,8,6,566.52,1
280000,LPDE,738.73,6,6,0,198.28,2
280394,LPNL,2259.5,8,8,5,502.14,1
280394,LPNL,2259.5,8,8,5,502.14,2
280478,LPDE,1509.14,7,7,6,341.52,1
280478,LPDE,1238.15,6,6,4,226.73,2
280495,LPDE,3871.61,10,10,3,2159.95,1
280495,LPDE,451.79,5,5,1,208.56,2
280688,LPDE,,0,0,0,,1
280688,LPDE,0,2,2,0,0,2
280715,LPDE,2133.86,9,9,4,555.06,1
280715,LPDE,1092.81,4,4,3,416.3,2
280805,LPDE,1853.92,5,5,4,606,1
280805,LPDE,800,1,1,1,800,2
280835,LPDE,1912.4,7,7,4,575.93,1
280835,LPDE,800,1,1,1,800,2
280853,LPDE,1651.73,6,6,4,603.19,1
280853,LPDE,800,1,1,1,800,2
281007,LPDE,5369.81,15,15,11,668.49,1
281007,LPDE,1146.51,14,14,0,133.7,2
281032,LPDE,1741.61,4,4,3,1119.8,1
281032,LPDE,0.01,4,4,1,234.72,2
281269,LPDE,1125.17,5,5,3,412.37,1
281269,LPDE,832.65,3,3,3,371.13,2
281336,LPNL,397.06,3,3,0,199.85,1
281336,LPNL,397.06,3,3,0,199.85,2
281373,LPDE,3486.61,9,9,8,615.26,1
281373,LPDE,1917.64,9,9,5,338.39,2
281428,LPNL,1569.29,11,11,3,372.44,1
281428,LPNL,1569.29,11,11,3,372.44,2
281563,LPDE,1719.19,7,7,4,545.93,1
281563,LPDE,1111.52,6,6,3,327.56,2
281603,LPNL,1103.67,6,6,3,307.28,1
281603,LPNL,1103.67,6,6,3,307.28,2
281624,LPNL,1084.15,7,7,2,212.94,1
281624,LPNL,1084.15,7,7,2,212.94,2
281652,LPNL,1942.21,10,10,5,384.96,1
281652,LPNL,1942.21,10,10,5,384.96,2
281656,LPDE,1741.13,6,6,5,429.76,1
281656,LPDE,870.58,5,5,2,214.88,2
281656,LPNL,817.44,4,4,2,374.38,1
281656,LPNL,817.44,4,4,2,374.38,2
281707,LPNL,112.57,4,4,0,74,1
281707,LPNL,112.57,4,4,0,74,2
281750,LPNL,504.4,3,3,1,307.28,1
281750,LPNL,504.4,3,3,1,307.28,2
281821,LPDE,322.79,2,2,1,205.47,1
281821,LPDE,717.3,4,4,2,456.6,2
281838,LPNL,245,5,5,0,105,1
281838,LPNL,245,5,5,0,105,2
281870,LPNL,513.46,4,4,1,241.71,1
281870,LPNL,513.46,4,4,1,241.71,2
282148,LPDE,5206.3,13,13,11,1142.05,1
282148,LPDE,1445.26,11,11,2,224.44,2
282150,LPNL,295,3,3,1,295,1
282150,LPNL,295,3,3,1,295,2
282171,LPNL,1080.27,6,6,2,324.55,1
282171,LPNL,1080.27,6,6,2,324.55,2
282203,LPNL,385.6,3,3,0,195,1
282203,LPNL,385.6,3,3,0,195,2
282206,LPDE,2635.5,11,11,7,405.38,1
282206,LPDE,1342.79,11,11,2,202.69,2
282214,LPNL,128.75,4,4,0,95,1
282214,LPNL,128.75,4,4,0,95,2
282246,LPNL,1615.18,9,9,4,492.05,1
282246,LPNL,1615.18,9,9,4,492.05,2
282277,LPNL,504.4,3,3,1,307.28,1
282277,LPNL,504.4,3,3,1,307.28,2
282331,LPNL,1032.16,7,7,1,313.2,1
282331,LPNL,1032.16,7,7,1,313.2,2
282378,LPDE,0,2,2,0,0,1
282378,LPDE,,0,0,0,,2
282550,LPNL,982.51,6,6,1,285.85,1
282550,LPNL,982.51,6,6,1,285.85,2
282624,LPDE,1696.85,14,14,3,231.44,1
282676,LPNL,1227.19,7,7,4,282.7,1
282676,LPNL,1227.19,7,7,4,282.7,2
283318,LPDE,1579.84,7,7,4,528.81,1
283318,LPDE,558.96,4,4,1,237.96,2
283381,LPDE,7799.46,5,5,2,6107.52,1
283381,LPDE,300,2,2,1,600,2
283393,LPNL,705.93,8,8,0,195,1
283393,LPNL,705.93,8,8,0,195,2
283507,LPNL,410,5,5,1,295,1
283507,LPNL,410,5,5,1,295,2
477715,LPNL,519.3,2,2,1,519.3,1
477715,LPNL,519.3,2,2,1,519.3,2
477978,LPNL,724.6,5,5,1,216.1,1
477978,LPNL,724.6,5,5,1,216.1,2
478502,LPNL,290.75,1,1,1,290.75,1
478502,LPNL,290.75,1,1,1,290.75,2
479906,LPNL,462,2,2,1,388,1
479906,LPNL,462,2,2,1,388,2
480740,LPNL,165.35,4,4,0,74,1
480740,LPNL,165.35,4,4,0,74,2
480935,LPNL,1176.1,6,6,4,297.3,1
480935,LPNL,1176.1,6,6,4,297.3,2
481403,LPNL,979.5,8,8,1,240,1
481403,LPNL,979.5,8,8,1,240,2
481454,LPNL,2132.1,8,8,4,668.6,1
481454,LPNL,2132.1,8,8,4,668.6,2
481804,LPNL,1521.65,9,9,3,417.8,1
481804,LPNL,1521.65,9,9,3,417.8,2
482303,LPNL,244,3,3,0,90,1
482303,LPNL,244,3,3,0,90,2
482357,LPNL,465.6,4,4,1,243.6,1
482357,LPNL,465.6,4,4,1,243.6,2
482606,LPNL,709.4,5,5,1,263.9,1
482606,LPNL,709.4,5,5,1,263.9,2
483506,LPNL,2393.88,8,8,5,496.7,1
483506,LPNL,2393.88,8,8,5,496.7,2
483562,LPNL,674,4,4,2,299,1
483562,LPNL,674,4,4,2,299,2
483714,LPNL,977.6,10,10,1,222,1
483714,LPNL,977.6,10,10,1,222,2
483801,LPNL,225,2,2,1,225,1
483801,LPNL,225,2,2,1,225,2
483946,LPNL,782.2,5,5,1,469.2,1
483946,LPNL,782.2,5,5,1,469.2,2
484508,LPNL,1067.05,10,10,2,277,1
484508,LPNL,1067.05,10,10,2,277,2
484538,LPNL,0,1,1,0,0,1
484538,LPNL,0,1,1,0,0,2
484678,LPNL,1394.3,8,8,3,526.5,1
484678,LPNL,1394.3,8,8,3,526.5,2
484821,LPNL,847.05,10,10,2,297.3,1
484821,LPNL,847.05,10,10,2,297.3,2
485291,LPNL,1030.8,5,5,2,371.3,1
485291,LPNL,1030.8,5,5,2,371.3,2
485555,LPNL,313.35,3,3,0,165.35,1
485555,LPNL,313.35,3,3,0,165.35,2
485568,LPNL,657.2,4,4,2,297.3,1
485568,LPNL,657.2,4,4,2,297.3,2
485777,LPNL,373,4,4,0,148,1
485777,LPNL,373,4,4,0,148,2
485791,LPNL,2447.37,7,7,4,912.62,1
485791,LPNL,2447.37,7,7,4,912.62,2
485904,LPNL,1966.8,18,18,3,297.3,1
485904,LPNL,1966.8,18,18,3,297.3,2
485946,LPNL,1272.99,6,6,4,336,1
485946,LPNL,1272.99,6,6,4,336,2
486011,LPNL,1212.1,9,9,2,299,1
486011,LPNL,1212.1,9,9,2,299,2
486046,LPNL,309.7,2,2,1,219.7,1
486046,LPNL,309.7,2,2,1,219.7,2
486074,LPNL,487.3,2,2,1,297.3,1
486074,LPNL,487.3,2,2,1,297.3,2
486102,LPNL,846.7,9,9,1,263.9,1
486102,LPNL,846.7,9,9,1,263.9,2
486139,LPNL,364.75,4,4,1,253.75,1
486139,LPNL,364.75,4,4,1,253.75,2
486200,LPNL,1480.41,6,6,4,507.5,1
486200,LPNL,1480.41,6,6,4,507.5,2
486275,LPNL,1350,8,8,2,396.7,1
486275,LPNL,1350,8,8,2,396.7,2
486279,LPNL,1677.65,7,7,4,485.9,1
486279,LPNL,1677.65,7,7,4,485.9,2
486307,LPNL,511.4,6,6,1,236.4,1
486307,LPNL,511.4,6,6,1,236.4,2
486334,LPNL,222,3,3,0,74,1
486334,LPNL,222,3,3,0,74,2
486339,LPNL,756,5,5,2,262,1
486339,LPNL,756,5,5,2,262,2
486415,LPNL,1763.3,14,14,3,280.6,1
486415,LPNL,1763.3,14,14,3,280.6,2
486436,LPNL,334.3,2,2,1,260.3,1
486436,LPNL,334.3,2,2,1,260.3,2
486450,LPNL,965.5,6,6,2,351,1
486450,LPNL,965.5,6,6,2,351,2
486479,LPNL,1550.39,13,13,2,222,1
486479,LPNL,1550.39,13,13,2,222,2
486642,LPNL,2454.7,11,11,5,482.3,1
486642,LPNL,2454.7,11,11,5,482.3,2
486690,LPNL,1377.5,10,10,4,290.1,1
486690,LPNL,1377.5,10,10,4,290.1,2
486695,LPNL,6154.35,18,18,10,957.6,1
486695,LPNL,6154.35,18,18,10,957.6,2
486844,LPNL,1701.87,12,12,1,545.04,1
486844,LPNL,1701.87,12,12,1,545.04,2
486849,LPNL,1942.02,13,13,4,377.62,1
486849,LPNL,1942.02,13,13,4,377.62,2
486871,LPNL,90,2,2,0,90,1
486871,LPNL,90,2,2,0,90,2
486938,LPNL,1589.35,8,8,4,517,1
486938,LPNL,1589.35,8,8,4,517,2
486975,LPNL,765.4,7,7,1,222,1
486975,LPNL,765.4,7,7,1,222,2
487052,LPNL,2037.55,14,14,5,351,1
487052,LPNL,2037.55,14,14,5,351,2
487274,LPNL,328,5,5,0,90,1
487274,LPNL,328,5,5,0,90,2
487483,LPNL,527,4,4,1,240,1
487483,LPNL,527,4,4,1,240,2
487486,LPNL,958.15,6,6,3,317.6,1
487486,LPNL,958.15,6,6,3,317.6,2
487523,LPNL,1102.39,7,7,3,253.75,1
487523,LPNL,1102.39,7,7,3,253.75,2
487523,LPNL,2204.78,14,14,6,253.75,3
487582,LPNL,571.6,4,4,1,243.6,1
487582,LPNL,571.6,4,4,1,243.6,2
487868,LPNL,664,6,6,1,222,1
487868,LPNL,664,6,6,1,222,2
487878,LPNL,666,6,6,0,190,1
487878,LPNL,666,6,6,0,190,2
487965,LPNL,3023.1,16,16,6,722.55,1
487965,LPNL,3023.1,16,16,6,722.55,2
488194,LPNL,386,6,6,0,90,1
488194,LPNL,386,6,6,0,90,2
488371,LPNL,790.15,9,9,0,196.65,1
488371,LPNL,790.15,9,9,0,196.65,2
488416,LPNL,1147.1,4,4,3,554.4,1
488416,LPNL,1147.1,4,4,3,554.4,2
488470,LPNL,656.2,5,5,1,279.95,1
488470,LPNL,656.2,5,5,1,279.95,2
488503,LPNL,1143,10,10,1,277,1
488503,LPNL,1143,10,10,1,277,2
488543,LPNL,653.3,4,4,1,203,1
488543,LPNL,653.3,4,4,1,203,2
488642,LPNL,590,3,3,1,262,1
488642,LPNL,590,3,3,1,262,2
488652,LPNL,872.8,4,4,2,465.2,1
488652,LPNL,872.8,4,4,2,465.2,2
488654,LPNL,894.3,4,4,2,396.7,1
488654,LPNL,894.3,4,4,2,396.7,2
489025,LPNL,884.4,4,4,3,246.55,1
489025,LPNL,884.4,4,4,3,246.55,2
489050,LPNL,1722.2,10,10,3,391.6,1
489050,LPNL,1722.2,10,10,3,391.6,2
489067,LPNL,0,1,1,0,0,1
489067,LPNL,0,1,1,0,0,2
489116,LPNL,1205.9,7,7,2,253.1,1
489116,LPNL,1205.9,7,7,2,253.1,2
489116,LPNL,2411.8,14,14,4,253.1,3
489124,LPNL,1156,10,10,1,249.5,1
489124,LPNL,1156,10,10,1,249.5,2
489185,LPNL,597.2,6,6,1,284.2,1
489185,LPNL,597.2,6,6,1,284.2,2
489195,LPNL,1320.06,5,5,3,462,1
489195,LPNL,1320.06,5,5,3,462,2
489367,LPNL,3515.44,20,20,7,567.1,1
489367,LPNL,3515.44,20,20,7,567.1,2
489384,LPNL,3077.4,17,17,9,341.5,1
489384,LPNL,3077.4,17,17,9,341.5,2
489426,LPNL,368,3,3,1,225,1
489426,LPNL,368,3,3,1,225,2
489512,LPNL,894.2,6,6,3,284.2,1
489512,LPNL,894.2,6,6,3,284.2,2
489621,LPNL,1741.47,12,12,4,341.5,1
489621,LPNL,1741.47,12,12,4,341.5,2
489627,LPNL,703,6,6,2,240,1
489627,LPNL,703,6,6,2,240,2
489705,LPNL,263.9,2,2,1,263.9,1
489705,LPNL,263.9,2,2,1,263.9,2
489732,LPNL,755.7,7,7,2,236.4,1
489732,LPNL,755.7,7,7,2,236.4,2
489760,LPNL,450.3,2,2,1,260.3,1
489760,LPNL,450.3,2,2,1,260.3,2
489795,LPNL,0,2,2,0,0,1
489795,LPNL,0,2,2,0,0,2
489842,LPNL,148,1,1,0,148,1
489842,LPNL,148,1,1,0,148,2
489908,LPNL,3305.45,10,10,5,1554.1,1
